Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,UDR,VTR,VNO,WELL,WY
2020-03-05,156.71,242.35,4.89,204.69,130.81,56.78,157.32,125.70,33.96,609.92,76.11,286.22,106.72,115.22,33.22,12.92,29.42,17.03,139.90,87.41,220.41,74.60,59.12,298.43,46.83,48.77,50.47,73.40,26.80
2020-03-06,154.88,241.74,4.83,200.61,126.84,54.58,155.94,124.13,33.29,602.01,74.45,283.89,106.20,115.73,32.36,13.22,29.10,16.51,138.48,83.68,220.30,73.66,57.90,283.78,46.42,46.72,49.83,71.28,26.44
2020-03-09,144.41,227.55,4.58,189.20,117.54,49.17,145.72,116.80,30.55,567.78,71.41,269.03,102.23,107.47,29.98,11.86,27.07,14.84,129.79,75.78,215.12,70.46,53.84,263.48,43.80,42.30,44.76,62.52,23.81
2020-03-10,152.99,239.34,4.77,200.40,124.63,52.61,154.51,130.14,32.07,603.60,76.65,283.41,103.85,113.25,30.80,12.40,28.07,15.42,135.36,78.79,221.21,73.60,55.54,280.58,45.14,41.38,47.98,62.26,24.29
2020-03-11,147.41,228.57,4.46,187.94,116.04,49.69,149.18,132.61,29.77,592.25,72.02,267.39,100.78,108.07,27.86,11.35,27.43,14.15,129.38,71.80,212.12,70.69,53.02,273.42,42.78,35.74,45.16,54.44,22.33
2020-03-12,132.81,213.78,4.20,174.63,107.04,44.53,139.27,124.25,26.90,558.95,67.14,253.11,92.94,99.52,24.10,10.32,24.39,12.12,113.66,68.38,193.90,65.10,49.47,262.73,39.65,25.77,40.60,44.28,18.55
2020-03-13,143.86,234.55,4.47,185.35,111.99,46.38,151.57,138.74,31.26,614.29,70.59,265.65,94.11,101.81,27.69,11.21,27.19,12.60,121.77,76.46,205.40,69.11,52.93,280.58,42.91,31.38,42.10,49.42,21.79
2020-03-16,119.10,198.98,3.45,156.86,92.73,38.40,132.73,125.17,25.64,536.49,58.65,215.49,79.55,82.01,21.37,9.45,23.10,10.10,101.42,63.25,181.72,51.88,43.05,255.51,35.38,22.41,31.87,37.36,16.85
2020-03-17,131.63,223.30,3.62,174.25,101.26,36.28,143.53,134.86,28.54,568.89,63.73,227.44,84.02,88.77,22.38,9.89,25.20,10.35,109.37,69.45,192.79,52.97,45.68,273.18,37.32,19.79,33.63,37.23,18.84
2020-03-18,129.46,213.10,3.03,147.66,84.39,35.52,135.17,133.98,28.55,565.88,58.37,198.71,87.67,69.82,20.01,9.14,24.38,9.30,96.74,66.61,184.62,40.84,36.20,259.04,34.14,15.98,29.59,32.01,16.15
2020-03-19,128.53,205.11,3.03,140.65,81.86,39.44,127.78,122.21,27.68,543.98,58.12,201.43,84.48,72.75,19.27,10.17,23.58,9.77,96.13,62.79,182.33,46.20,35.95,244.00,32.44,18.81,31.31,39.43,16.05
2020-03-20,120.07,191.76,2.75,126.30,78.45,34.26,125.15,118.24,26.46,500.98,53.55,189.15,77.68,68.93,20.11,10.45,21.30,10.13,84.56,61.72,166.41,45.57,33.82,228.26,30.78,20.36,28.23,40.88,14.67
2020-03-23,111.90,175.76,2.45,116.19,74.55,29.83,114.32,105.26,25.74,483.79,49.78,175.57,72.70,64.22,19.14,10.49,21.01,8.97,81.82,62.26,156.10,41.65,33.41,214.46,28.86,21.66,29.14,41.91,13.39
2020-03-24,126.11,186.73,2.55,122.31,83.80,33.86,120.90,113.87,28.44,539.92,50.51,181.14,76.32,73.28,20.30,10.91,22.51,10.00,86.18,69.32,163.91,48.69,37.79,241.11,29.70,24.20,32.27,43.72,16.78
2020-03-25,129.90,195.56,2.96,135.09,86.92,35.80,125.05,118.46,27.96,547.86,52.86,193.43,80.92,75.62,21.01,11.92,23.49,10.66,94.55,70.93,171.58,52.37,39.51,242.01,31.60,26.74,32.89,44.48,17.62
2020-03-26,138.08,218.07,3.20,144.96,88.88,40.65,139.23,130.85,30.04,581.15,57.37,210.71,87.53,75.80,23.34,12.24,23.89,10.79,99.34,76.33,182.49,56.08,40.56,263.26,34.38,27.05,35.26,48.58,18.17
2020-03-27,139.70,214.42,3.39,153.79,89.76,39.20,133.78,129.60,31.45,587.77,60.71,220.24,93.56,73.25,24.02,11.08,22.85,9.91,103.98,77.79,186.14,54.68,38.79,260.16,36.45,28.62,35.88,47.90,17.10
2020-03-30,141.87,226.29,3.37,147.42,89.87,41.03,144.70,136.39,32.40,637.81,60.62,219.26,94.27,72.24,23.36,11.42,23.30,9.62,103.53,81.43,195.97,51.06,38.27,277.36,36.24,27.11,35.79,45.47,16.85
2020-03-31,134.43,213.70,3.41,142.64,89.17,37.71,141.12,135.51,31.75,617.73,59.77,214.14,93.31,71.87,22.88,11.04,22.32,9.21,99.57,78.96,193.03,48.13,36.82,268.71,35.11,25.95,34.47,44.12,16.85
2020-04-01,128.72,203.12,3.14,133.77,82.42,35.74,134.46,131.19,29.59,588.94,55.89,194.77,91.59,66.86,20.43,10.28,20.84,8.15,95.42,71.98,191.10,44.85,34.04,259.26,31.69,22.22,32.04,39.13,16.03
2020-04-02,128.86,216.65,3.03,131.17,79.94,36.67,143.04,131.71,29.44,619.30,52.86,189.08,93.50,63.96,19.58,9.55,20.18,7.61,91.08,74.19,187.45,44.03,31.81,273.66,30.70,22.28,29.85,37.38,15.75
2020-04-03,127.49,218.66,2.97,128.15,80.28,35.50,142.31,133.15,29.01,617.85,52.56,185.57,93.67,63.39,19.47,9.06,20.69,7.62,91.14,72.30,188.63,42.08,30.91,263.57,30.38,21.81,30.35,35.91,15.25
2020-04-06,135.03,230.81,3.45,140.60,87.71,39.78,145.37,136.09,31.57,645.08,58.22,206.72,97.32,69.99,22.18,10.42,21.86,8.50,101.74,78.83,198.01,45.18,33.67,276.17,33.96,25.31,31.98,40.97,17.00
2020-04-07,135.61,223.54,3.34,142.81,89.58,42.05,143.21,137.06,30.90,616.80,58.77,208.68,94.98,72.64,22.93,10.69,23.13,8.98,100.30,79.53,191.72,47.61,35.23,275.37,34.35,26.22,35.50,42.79,17.19
2020-04-08,144.61,244.62,3.55,155.78,96.59,45.26,153.78,142.24,32.77,656.99,63.20,227.63,95.68,77.32,25.60,11.26,24.34,9.45,107.20,84.67,193.48,51.28,39.17,300.65,37.52,29.19,38.53,49.72,19.35
2020-04-09,154.77,254.77,3.88,162.21,102.48,45.61,160.41,144.66,34.86,679.42,67.24,240.12,100.28,82.84,27.20,11.91,25.42,10.62,112.73,90.13,202.73,54.71,42.27,304.39,39.91,32.73,41.38,54.55,20.89
2020-04-13,144.52,246.14,3.72,156.44,97.22,43.46,153.48,137.27,33.24,650.00,64.41,233.15,93.98,80.51,25.76,11.41,24.61,10.35,107.63,84.90,195.77,51.68,41.32,287.65,37.43,31.53,40.06,50.57,19.98
2020-04-14,152.37,251.40,3.83,161.89,102.17,43.86,162.01,141.34,34.91,681.35,66.76,245.62,93.17,81.49,26.23,11.44,25.01,10.53,111.19,87.59,199.11,54.35,42.10,301.20,38.20,32.13,42.08,51.41,20.21
2020-04-15,149.09,243.90,3.64,156.12,96.37,42.89,158.77,137.45,33.04,668.14,63.92,238.60,90.62,75.09,24.47,11.27,23.08,9.53,107.25,85.03,189.81,49.71,39.57,300.41,35.91,29.55,40.40,46.77,19.01
2020-04-16,149.15,248.13,3.51,156.28,90.95,42.54,158.12,138.48,33.36,675.27,63.18,239.21,89.04,70.16,23.74,11.00,22.74,8.32,105.62,86.66,188.51,48.08,35.51,307.26,35.55,28.76,38.36,45.53,18.86
2020-04-17,152.33,250.38,3.80,165.12,92.33,44.50,163.25,145.55,34.24,687.34,67.60,253.61,90.72,72.59,25.20,11.37,23.44,8.75,110.68,88.64,190.96,50.55,37.04,313.36,37.80,30.30,40.02,47.32,19.98
2020-04-20,148.09,245.08,3.56,155.57,88.40,41.96,158.73,140.21,33.10,663.41,63.55,235.20,87.07,68.95,24.36,10.80,23.14,8.40,105.79,86.95,187.89,49.10,35.63,298.87,35.30,27.74,36.31,43.73,19.07
2020-04-21,144.57,238.49,3.47,153.38,85.49,39.97,156.04,141.16,32.74,664.84,61.81,232.17,86.55,67.82,23.50,10.56,23.16,8.15,104.87,87.44,185.54,48.12,34.09,292.66,34.53,27.04,34.33,42.14,18.65
2020-04-22,148.04,249.31,3.58,154.92,87.66,39.77,159.46,145.53,33.49,677.30,63.60,237.94,89.16,65.45,23.87,10.62,22.98,8.17,105.62,86.33,187.59,48.43,33.95,305.13,35.58,26.93,35.42,42.68,18.91
2020-04-23,145.12,245.00,3.41,152.60,85.97,39.99,156.90,144.90,32.79,677.99,61.81,234.56,85.67,67.61,23.34,10.81,22.91,8.48,102.37,85.23,182.23,47.60,34.12,305.24,35.14,27.23,35.67,41.54,18.87
2020-04-24,146.62,241.07,3.40,153.50,87.36,39.99,157.94,146.36,33.63,677.60,61.98,234.91,86.62,66.71,23.25,11.10,22.07,8.44,103.78,87.48,181.97,48.18,33.94,304.37,35.22,26.83,35.95,42.46,19.49
2020-04-27,147.88,246.59,3.55,155.80,91.01,41.39,160.08,150.46,35.02,694.32,63.25,245.08,89.31,70.72,24.30,11.57,22.91,9.13,107.93,90.23,187.54,49.53,35.87,307.36,36.52,27.58,38.16,44.27,20.54
2020-04-28,149.25,240.00,3.61,157.47,93.85,41.90,157.60,150.38,35.49,676.28,62.83,240.60,90.30,74.39,25.44,11.69,23.25,9.96,109.36,88.02,185.64,51.34,38.83,303.89,36.65,28.24,39.56,47.28,21.24
2020-04-29,153.36,233.38,3.69,160.70,94.99,44.92,151.91,144.98,34.81,671.89,63.75,242.31,87.25,80.91,26.20,12.57,23.40,10.98,109.88,88.58,181.47,53.35,42.54,290.11,36.99,31.62,42.16,50.63,22.23
2020-04-30,154.07,234.55,3.65,157.93,93.95,42.93,155.81,145.83,34.02,667.81,63.02,237.33,85.98,80.21,25.08,12.31,22.68,10.71,109.14,87.67,180.24,53.23,42.07,288.57,36.37,31.32,41.71,49.37,21.74
2020-05-01,148.09,230.81,3.54,153.56,89.84,39.70,152.86,142.35,32.65,663.51,60.35,230.25,84.93,75.54,24.13,11.44,22.13,10.40,106.91,85.33,179.18,50.20,39.20,285.42,35.04,29.37,39.98,45.61,17.86
2020-05-04,146.71,233.20,3.53,153.29,86.69,39.39,154.15,142.21,32.17,668.57,60.54,235.57,83.12,74.69,24.11,11.11,21.49,10.21,107.56,85.61,176.00,49.06,38.54,287.16,35.47,29.16,38.00,46.57,17.68
2020-05-05,150.01,236.78,3.55,154.43,84.53,39.59,155.07,144.38,32.28,678.88,60.45,237.74,83.70,74.40,24.18,10.97,21.14,10.19,109.62,86.21,174.40,50.45,38.63,293.14,35.52,28.94,36.98,46.45,17.42
2020-05-06,148.26,233.82,3.50,151.97,80.51,38.15,151.47,146.04,32.29,676.70,59.10,234.70,81.85,70.61,23.06,10.53,20.56,9.64,107.28,85.42,171.14,50.87,36.53,287.01,34.99,27.53,34.24,43.67,18.12
2020-05-07,148.58,231.84,3.60,155.50,83.00,40.89,151.18,145.39,32.58,667.95,61.07,242.16,85.91,72.23,22.85,11.05,23.02,9.86,110.92,86.53,178.35,52.74,37.48,284.80,36.73,26.22,35.87,40.48,18.52
2020-05-08,149.08,234.91,3.67,158.91,84.02,41.60,154.12,141.51,33.26,670.74,62.20,239.81,89.34,75.25,23.63,11.06,23.04,10.70,112.70,88.40,184.99,53.18,40.20,290.50,37.21,29.15,38.18,42.93,19.73
2020-05-11,148.88,234.78,3.58,152.40,81.08,40.82,156.16,140.83,33.23,670.58,61.52,236.19,89.53,72.48,23.14,10.17,22.54,9.90,110.20,87.33,181.68,52.36,38.88,295.18,36.67,28.12,35.59,40.53,19.24
2020-05-12,145.35,228.33,3.43,146.83,76.15,37.20,150.72,129.68,31.03,656.39,58.22,223.53,83.13,69.88,21.38,9.83,21.66,9.20,106.04,82.75,173.46,50.08,36.89,287.82,35.07,26.88,34.42,38.33,18.09
2020-05-13,140.70,227.80,3.33,146.41,72.32,34.84,149.71,130.16,30.04,671.37,56.78,224.38,82.23,65.70,21.00,9.45,21.40,8.60,105.40,81.39,171.64,48.68,34.55,282.77,34.15,25.94,31.29,36.58,16.95
2020-05-14,137.83,226.29,3.29,147.18,74.15,35.85,148.59,129.47,30.12,652.05,55.71,218.77,82.05,67.45,21.66,10.04,21.23,9.05,102.90,82.61,173.97,48.83,34.98,281.61,33.87,26.95,33.92,38.88,17.28
2020-05-15,138.71,226.25,3.30,145.72,72.46,35.99,146.73,127.57,30.45,651.45,55.34,220.27,79.72,69.37,21.38,10.06,21.03,8.98,104.21,81.82,171.03,48.46,35.85,282.78,33.74,27.08,34.22,39.17,17.23
2020-05-18,142.57,232.61,3.58,153.60,78.24,39.09,152.85,128.22,32.05,655.13,58.56,233.93,84.90,75.92,23.45,11.78,22.20,10.22,111.52,85.31,178.21,51.44,40.24,287.98,35.81,31.24,36.69,44.15,19.06
2020-05-19,142.52,226.64,3.46,149.89,75.24,37.97,149.09,128.20,31.48,645.61,55.91,224.59,85.21,74.91,23.46,11.55,22.00,10.26,108.36,83.20,178.42,50.98,40.56,282.98,34.84,31.40,36.29,44.22,18.41
2020-05-20,143.41,226.81,3.52,151.03,78.15,39.60,148.90,129.50,32.26,650.92,57.08,229.32,85.38,76.24,23.33,11.54,22.39,10.76,108.72,85.60,178.75,49.86,40.29,282.43,35.21,31.80,35.50,44.76,19.37
2020-05-21,142.64,224.85,3.51,149.43,77.26,40.75,147.40,127.55,32.64,639.92,56.11,228.90,84.71,77.03,23.60,11.43,22.44,11.05,110.99,84.89,177.63,50.16,40.99,279.98,34.82,31.89,34.63,45.42,19.34
2020-05-22,144.17,238.92,3.53,148.94,75.42,40.30,152.65,132.49,32.87,665.36,55.60,229.86,84.02,75.60,23.92,11.23,22.67,11.12,111.44,86.02,181.23,50.55,40.18,288.61,35.21,32.64,33.08,46.79,19.66
2020-05-26,147.63,240.40,3.69,155.47,81.71,43.94,155.96,134.96,33.70,653.43,58.38,240.36,89.83,80.41,24.89,12.17,23.30,12.01,113.90,88.45,187.07,53.79,43.94,292.12,37.13,34.41,36.50,50.01,20.98
2020-05-27,148.54,248.36,3.67,154.01,85.86,45.15,159.36,135.91,33.71,670.84,58.24,241.17,91.97,80.71,25.07,12.52,23.88,12.20,113.98,90.15,191.44,53.69,44.65,301.96,37.18,36.19,38.27,50.77,21.72
2020-05-28,152.16,254.38,3.65,154.13,84.85,44.12,164.95,142.48,34.40,688.53,58.96,241.96,94.73,77.48,24.94,12.03,24.10,11.49,114.74,91.42,195.54,53.99,43.52,309.73,37.32,35.59,36.72,50.23,21.31
2020-05-29,150.77,254.43,3.62,151.21,83.12,43.98,168.25,140.05,34.06,692.78,58.66,236.04,94.27,76.97,24.01,11.94,24.16,10.90,113.47,89.90,197.04,53.84,41.67,313.16,35.89,33.84,35.08,49.57,20.07
2020-06-01,151.14,260.48,3.73,155.48,86.04,44.14,169.82,138.96,34.77,705.23,59.18,240.07,96.29,81.75,24.87,12.25,24.77,11.76,114.65,92.06,199.02,55.06,44.21,316.70,36.65,34.37,36.94,51.92,20.93
2020-06-02,151.98,259.77,3.70,153.88,87.21,45.99,170.58,136.58,35.20,691.84,58.56,239.95,97.62,85.09,25.42,12.28,25.05,12.25,114.83,93.79,201.90,55.68,44.59,317.28,36.55,36.34,38.28,53.60,21.57
2020-06-03,151.75,263.52,3.94,157.01,92.37,49.50,170.59,136.08,36.14,684.20,59.70,246.05,99.76,90.16,26.90,12.61,26.63,13.64,119.35,95.62,202.12,58.56,47.96,313.98,38.04,39.29,40.01,57.69,21.99
2020-06-04,148.23,255.96,3.93,153.98,93.77,50.41,163.84,133.61,35.71,660.55,59.72,243.54,98.86,91.30,27.07,13.06,27.25,14.04,115.82,91.72,195.00,58.51,48.51,299.67,37.60,39.87,40.02,57.44,22.16
2020-06-05,155.54,261.05,4.14,167.37,98.65,54.02,164.77,137.83,36.36,668.82,64.32,255.24,100.70,96.29,28.60,14.01,27.86,14.94,121.35,94.04,200.57,60.55,49.47,296.27,40.48,41.90,42.39,60.27,23.28
2020-06-08,157.00,263.01,4.30,172.59,103.60,55.49,168.90,138.14,36.76,671.54,66.03,268.54,101.88,98.77,29.06,14.82,28.66,15.40,123.39,96.06,200.87,62.46,52.30,293.73,41.51,44.24,44.51,60.32,24.50
2020-06-09,157.01,261.91,4.20,168.86,100.87,53.33,170.38,138.02,36.45,686.41,63.34,260.61,100.32,94.36,28.51,14.45,28.26,14.64,121.56,95.63,205.43,61.18,49.45,307.30,40.47,42.15,43.69,58.31,23.61
2020-06-10,154.89,261.50,4.06,166.07,96.82,51.33,170.13,134.90,35.21,690.69,62.59,253.09,98.08,91.16,27.44,13.29,27.51,13.80,118.81,94.72,199.70,60.48,46.90,305.18,39.13,39.80,40.97,54.56,22.68
2020-06-11,149.46,247.87,3.83,156.89,89.52,46.31,158.16,130.66,34.11,656.10,59.72,239.27,91.71,84.43,25.57,12.17,25.89,12.32,112.59,89.32,190.43,56.34,43.55,289.11,36.69,35.69,37.65,50.23,20.55
2020-06-12,156.21,254.34,3.87,158.71,93.33,47.57,161.75,133.79,34.92,671.93,61.57,242.76,95.15,87.14,26.78,12.64,26.69,13.50,116.12,92.81,192.92,58.82,46.64,296.46,37.94,38.16,38.92,54.05,21.63
2020-06-15,162.20,258.69,3.84,155.76,91.80,47.86,164.90,137.26,35.77,689.70,61.35,237.86,95.84,86.74,27.44,12.45,26.88,13.37,115.08,93.31,195.59,60.90,46.69,298.45,37.69,38.64,38.94,54.91,21.97
2020-06-16,165.93,260.94,3.98,162.18,95.88,48.37,166.89,140.20,36.46,692.35,62.66,244.62,96.04,89.41,27.82,12.81,27.02,13.87,118.08,95.79,195.27,61.48,47.79,301.11,38.92,39.72,40.12,56.39,22.89
2020-06-17,167.65,260.15,3.84,157.73,94.15,47.79,166.75,143.14,36.27,693.14,60.56,236.36,95.42,86.09,27.26,12.31,26.72,13.08,115.69,95.60,194.19,61.38,45.63,296.97,37.37,38.41,38.71,54.81,22.25
2020-06-18,166.97,254.93,3.83,155.37,91.68,47.48,162.62,140.84,36.12,691.67,60.00,236.20,93.97,84.91,27.29,12.20,25.88,13.08,114.18,94.00,192.72,61.70,45.24,288.40,36.82,38.10,38.79,54.60,22.28
2020-06-19,162.65,262.85,3.75,150.31,87.75,46.74,167.73,137.58,35.17,706.48,58.28,227.30,91.47,82.62,25.65,11.67,25.27,12.48,111.83,90.82,187.15,59.89,43.47,301.37,36.65,34.67,37.93,49.90,22.57
2020-06-22,165.26,261.86,3.74,151.42,90.52,46.19,163.69,139.80,35.02,692.29,57.99,227.11,91.32,82.59,26.19,11.29,24.70,12.82,111.35,91.50,186.83,59.80,44.22,296.21,36.64,34.74,37.94,50.27,22.39
2020-06-23,164.12,261.76,3.69,150.53,89.52,46.01,162.89,139.61,34.96,689.86,57.48,225.81,90.19,82.78,26.28,11.24,25.04,12.81,110.72,90.41,184.84,59.64,44.92,292.88,36.36,34.34,37.93,50.37,22.64
2020-06-24,160.34,251.55,3.55,146.90,86.71,42.75,159.52,137.75,34.16,684.83,56.22,221.46,89.02,80.40,25.33,10.98,24.01,12.57,107.77,88.77,186.03,57.88,43.20,286.88,35.32,33.30,36.60,48.31,21.62
2020-06-25,163.40,251.72,3.64,148.65,87.06,43.52,162.09,140.75,34.61,691.99,57.12,222.91,90.30,82.56,25.91,10.86,23.64,12.51,108.58,90.43,187.58,57.98,43.90,288.40,35.71,34.45,36.73,49.12,21.86
2020-06-26,158.72,243.93,3.57,146.72,84.34,43.04,158.76,138.31,34.16,681.76,55.75,218.56,89.54,80.69,25.82,10.74,23.67,12.29,107.53,88.80,185.86,56.86,43.33,293.28,35.32,34.59,35.50,48.66,21.36
2020-06-29,159.57,251.17,3.65,149.86,87.68,44.24,159.71,137.86,34.16,684.13,56.41,222.21,90.34,82.63,26.49,10.96,24.65,12.48,108.75,90.13,187.65,58.19,44.62,288.29,35.71,35.54,37.38,50.15,22.05
2020-06-30,160.18,255.86,3.70,151.47,88.37,45.22,164.68,139.80,34.96,697.41,57.53,224.90,90.88,83.07,26.86,10.79,25.04,12.60,111.82,92.26,188.42,58.14,44.69,297.00,36.28,35.90,37.02,50.63,22.33
2020-07-01,163.30,262.64,3.81,155.79,88.05,44.85,169.15,145.00,35.68,723.10,59.50,234.91,95.39,85.26,28.09,10.89,25.18,12.67,114.75,94.06,195.56,59.70,44.96,300.42,37.75,37.57,37.42,52.48,22.07
2020-07-02,162.94,261.47,3.84,156.64,89.52,45.51,168.00,146.18,35.82,713.41,59.26,232.63,95.68,83.39,27.75,10.95,25.10,12.52,114.61,94.46,195.76,59.71,44.53,299.66,37.44,36.56,36.93,51.49,22.11
2020-07-06,162.69,263.21,3.79,156.22,89.32,46.38,171.52,145.41,35.90,717.64,58.29,230.81,94.65,83.95,26.98,11.21,25.34,12.69,113.15,94.47,192.98,58.89,44.78,301.46,37.01,36.53,36.51,51.18,22.44
2020-07-07,158.53,263.21,3.73,151.55,86.32,44.31,168.78,145.10,35.22,716.05,56.33,223.87,93.54,80.25,26.36,10.84,24.98,11.92,111.72,93.75,190.95,57.24,42.94,304.55,35.82,34.73,34.69,48.87,22.07
2020-07-08,158.80,261.96,3.67,150.16,85.63,44.49,168.68,144.72,35.06,715.34,56.22,222.69,94.12,78.24,26.17,10.73,25.10,11.92,110.99,94.67,189.87,57.20,42.27,302.25,35.46,34.69,34.74,48.95,22.54
2020-07-09,160.18,262.85,3.61,148.53,83.17,43.87,168.91,144.64,35.46,723.62,55.47,219.75,93.67,76.89,26.18,10.51,25.11,11.62,109.76,95.47,191.84,55.82,41.02,306.83,35.27,33.65,33.83,48.14,22.48
2020-07-10,158.76,261.61,3.65,149.61,85.45,44.20,168.77,145.00,35.35,711.61,55.46,221.13,94.69,77.94,25.98,10.84,25.65,11.87,110.78,93.74,190.92,55.69,41.82,303.48,35.47,35.15,34.88,49.46,23.55
2020-07-13,158.79,253.28,3.66,149.02,88.21,43.19,164.25,140.38,34.88,696.24,55.77,220.70,94.45,78.16,25.66,10.82,25.77,11.58,109.55,92.50,189.40,55.53,41.48,290.83,35.45,34.20,35.65,48.94,23.61
2020-07-14,161.39,256.26,3.72,151.23,90.40,43.35,166.65,144.40,35.07,711.92,55.77,224.04,95.73,76.04,25.51,10.61,26.20,11.29,111.12,92.31,190.34,56.24,40.97,296.21,35.87,34.48,35.53,48.86,24.32
2020-07-15,161.64,254.60,3.75,151.37,91.11,45.22,165.32,141.83,35.38,708.91,56.46,222.05,96.49,78.93,26.17,11.62,26.48,11.80,110.62,92.67,189.32,57.29,41.85,292.01,36.37,35.26,36.96,49.94,24.91
2020-07-16,160.95,254.81,3.70,151.20,89.25,44.59,163.10,138.18,35.08,709.12,55.97,220.08,95.14,77.48,25.57,11.25,26.24,11.62,110.22,91.05,184.98,56.35,41.00,290.66,36.04,34.55,35.91,48.80,24.99
2020-07-17,164.62,256.42,3.65,150.73,91.00,44.95,166.27,141.42,35.64,719.19,55.73,219.01,97.08,76.46,26.42,11.01,26.16,11.40,111.10,94.25,188.82,57.25,40.61,296.72,35.76,35.44,35.45,49.89,25.80
2020-07-20,163.16,257.83,3.53,146.49,87.54,44.26,167.45,141.90,35.35,726.75,53.96,211.23,95.40,73.15,25.04,10.60,25.79,11.04,108.25,93.65,184.40,56.07,40.09,299.85,35.06,33.60,33.91,48.23,25.48
2020-07-21,163.63,256.52,3.53,144.46,89.51,43.94,164.86,140.98,35.95,720.93,53.38,211.70,95.20,72.56,25.21,10.89,26.16,11.00,107.60,96.81,183.46,55.89,39.52,295.94,34.82,34.33,34.35,48.41,25.53
2020-07-22,166.74,256.35,3.61,147.33,91.07,44.36,165.38,142.52,36.74,730.40,54.48,216.71,96.36,73.29,26.13,10.87,26.38,11.08,110.36,97.26,184.91,57.17,40.29,297.28,35.75,35.61,35.12,51.20,25.96
2020-07-23,166.37,255.23,3.55,145.11,89.45,43.92,164.10,143.42,36.81,731.57,53.63,212.30,95.39,71.98,25.90,10.73,26.39,10.88,109.85,97.77,183.64,56.04,39.37,297.76,34.95,35.33,34.56,50.82,26.25
2020-07-24,166.40,253.67,3.50,143.84,88.65,43.16,164.04,144.61,36.80,732.26,53.15,210.13,93.86,71.15,25.57,10.50,26.13,10.55,109.48,98.77,182.01,56.11,38.92,297.76,34.79,35.07,33.92,50.31,25.96
2020-07-27,168.19,257.61,3.51,142.73,87.74,42.33,165.76,148.56,37.26,748.76,52.16,208.60,94.01,71.78,25.79,10.32,26.62,10.51,108.54,100.60,182.22,57.30,38.87,303.55,34.60,34.91,33.67,49.91,27.32
2020-07-28,171.57,264.03,3.63,147.16,89.10,41.85,169.04,151.47,37.96,747.30,53.46,213.96,97.98,74.22,26.63,10.52,26.74,10.91,111.17,101.37,190.37,58.49,40.66,311.28,35.17,36.63,35.08,51.99,27.09
2020-07-29,173.81,268.48,3.71,148.47,88.58,43.00,171.10,154.65,39.71,764.64,52.42,215.06,99.23,75.54,27.19,11.02,27.11,11.12,112.09,104.96,193.28,59.24,41.01,316.59,34.56,38.30,35.10,53.51,28.18
2020-07-30,173.88,259.77,3.76,148.10,86.31,43.27,167.50,156.15,39.48,772.54,52.77,216.51,99.87,75.06,27.07,10.84,27.10,11.02,115.63,103.99,194.14,59.17,40.72,310.45,35.39,37.77,34.14,53.34,28.23
2020-07-31,175.29,258.68,3.81,149.98,87.11,43.81,164.04,157.94,39.70,780.02,52.46,216.62,101.67,74.38,26.60,10.78,27.04,10.94,117.27,104.22,196.27,58.91,39.96,310.58,35.49,37.61,33.44,52.40,27.65
2020-08-03,174.08,253.92,3.67,146.86,84.32,41.35,161.48,158.05,39.19,773.70,51.19,210.25,100.27,73.77,26.21,10.31,26.91,10.88,115.00,103.78,192.30,58.28,39.53,304.45,34.43,36.97,32.96,51.73,27.84
2020-08-04,174.24,257.47,3.59,148.59,85.27,41.49,163.24,158.49,39.41,787.91,52.29,210.28,103.42,74.69,26.61,10.91,27.69,11.32,115.04,104.38,197.74,60.68,39.99,309.36,34.49,37.42,34.91,52.14,27.67
2020-08-05,172.39,252.64,3.60,147.83,84.70,42.83,161.90,157.02,39.28,788.52,52.15,213.32,100.62,74.26,26.49,10.89,27.80,11.11,114.39,103.70,193.41,61.17,39.91,305.54,34.82,37.61,34.11,52.00,28.18
2020-08-06,172.16,252.86,3.63,147.87,86.34,42.25,161.26,154.45,39.15,786.55,52.47,215.88,99.46,74.50,27.34,10.76,27.91,11.23,114.63,103.68,192.54,60.96,39.89,306.38,34.79,38.73,34.63,55.19,27.85
2020-08-07,173.41,254.94,3.64,150.70,88.04,44.02,165.51,156.04,39.26,786.19,53.98,219.03,102.08,76.83,27.88,11.50,28.25,11.71,114.62,103.87,195.65,61.53,40.56,310.32,35.18,40.70,34.96,55.94,28.18
2020-08-10,172.75,250.78,3.69,150.65,88.93,45.37,163.53,155.67,39.15,777.30,54.15,219.31,103.33,78.21,28.29,11.88,28.54,11.84,115.17,102.55,198.83,61.27,41.75,299.90,35.26,41.75,36.56,56.20,28.64
2020-08-11,169.86,243.65,3.66,148.63,87.96,47.20,159.21,149.17,38.34,752.90,53.55,215.44,101.32,80.11,27.50,11.67,28.36,12.23,114.83,99.36,195.39,61.49,42.36,294.73,35.08,40.70,36.44,55.41,28.72
2020-08-12,171.09,248.70,3.68,149.77,86.21,47.28,162.57,151.93,39.11,767.61,53.62,217.09,101.82,81.38,27.91,11.57,28.61,12.16,115.21,101.70,194.79,61.80,42.53,303.45,35.18,40.29,36.20,55.68,29.03
